,sci_name,presence,origin,seasonal,compiler,yrcompiled,citation,generalisd,legend,Shape_Length,Shape_Area,MAT_nichefrac_1980,MAT_change_1980,MTWM_nichefrac_1980,MTWM_change_1980,MTCM_nichefrac_1980,MTCM_change_1980,AP_nichefrac_1980,AP_change_1980,PDQ_nichefrac_1980,PDQ_change_1980
86,Boophis ankaratra,1,1,1,IUCN,2015,International Union for Conservation of Nature (IUCN),0,Extant (resident),10.230957554814069,2.6992226946868216,1.0,0.2887713611125946,1.0,-0.2159145474433899,1.0,0.2394813597202301,0.9854985809521195,0.0008370688301511109,0.9565471489024524,0.0005134727107360959
87,Philautus hosii,1,1,1,Kelsey Neam,2018,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),5.755957118927589,0.30733454975118735,1.0,0.2727675437927246,1.0,0.37359681725502014,1.0,0.2601330280303955,1.0,0.005410606041550636,1.0,0.0019823031034320593
88,Philautus hosii,1,1,1,IUCN,2018,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),10.662811866362546,4.644385269746978,0.9897871090632466,0.28606125712394714,1.0,0.3790242671966553,1.0,0.22841517627239227,1.0,0.006728781387209892,1.0,0.0021906897891312838
89,Hyloxalus subpunctatus,1,1,1,Erin McGrew,2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),5.950604150264592,0.8996291101330559,0.9642480834005629,0.4420013427734375,0.9642480834005629,0.5591784119606018,0.9642480834005629,0.1972740739583969,1.0,0.002889950294047594,1.0,0.0009730239398777485
90,Cophixalus tenuidactylus,1,1,1,Steve Best,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),0.10773329678995662,0.0009235807580243423,1.0,0.15003108978271484,1.0,0.13567543029785156,1.0,0.04923725128173828,1.0,0.004110813140869141,1.0,0.0018931403756141663
91,Phrynopus pesantesi,1,1,1,IUCN,2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe",0,Extant (resident),0.09983758337713039,0.0007931717387003675,1.0,0.21739530563354492,1.0,0.5447864532470703,1.0,0.20295093953609467,1.0,-0.001430097850970924,1.0,0.00015903078019618988
92,Thorius magnipes,1,1,1,Lauren Warr,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.3608137191834055,0.0033563722258701436,1.0,0.42224735021591187,1.0,0.10502422600984573,1.0,0.5434004664421082,1.0,-5.3168732847552747e-05,1.0,9.362776472698897e-05
93,Pristimantis rozei,1,1,1,Grisel Velasquez and Margarita Lampo,2020,IUCN (International Union for Conservation of Nature).,0,Extant (resident),0.1429044260252017,0.0005612068706116078,1.0,0.3427581489086151,1.0,0.46290016174316406,1.0,-0.05237388610839844,1.0,0.001598075032234192,1.0,0.0005809077993035316
94,Rhinoderma rufum,1,1,1,IUCN,2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),10.195663393112593,2.3739380354143185,0.9695876369120286,-0.2471107393503189,1.0,-0.9824547171592712,1.0,-0.03124498948454857,0.9847938184560143,-0.00010868195386137813,1.0,-4.040064959554002e-05
95,Tepuihyla luteolabris,1,1,1,Grisel Velasquez,2019,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.625968606686222,0.007105669129683647,1.0,0.17219924926757812,1.0,0.23621748387813568,1.0,0.13154983520507812,1.0,0.005192600656300783,1.0,-5.298294126987457e-05
96,Pelodytes atlanticus,1,1,1,Christophe Dufresnes,2020,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),18.61468016620311,4.670758528319921,1.0,-0.3173142373561859,1.0,-0.5724935531616211,1.0,0.5070773363113403,0.9631181102002844,0.0018428289331495762,0.9631181102002844,0.0002201142633566633
97,Leptomantis gadingensis,1,1,1,Louise Hobin,2018,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),0.4867108887500931,0.005741866750000681,1.0,0.26948538422584534,1.0,0.4574751555919647,1.0,0.21281550824642181,1.0,0.0026102340780198574,1.0,0.00028115551685914397
98,Bolitoglossa lozanoi,1,1,1,Kelsey Neam,2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),9.208548805935926,3.0004243009478087,1.0,0.7606856226921082,1.0,1.1778502464294434,1.0,0.30789968371391296,0.9733885082618277,-0.0016951407305896282,0.9866904970062853,-0.0005314216832630336
99,Mantidactylus ambreensis,1,1,1,IUCN,2016,IUCN (International Union for Conservation of Nature) & Conservation International.,0,Extant (resident),6.238240067191372,0.8119178334899625,0.9377024284950042,0.20846493542194366,1.0,-0.048513591289520264,1.0,0.1561281532049179,1.0,0.0031526440288871527,0.9686765517773261,0.00035849271807819605
100,Pristimantis condor,1,1,1,Kelsey Neam,2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe",0,Extant (resident),4.192844666604732,0.4336782923838983,0.9473367407173607,0.306057333946228,0.9473367407173607,0.6066373586654663,1.0,0.06497491151094437,1.0,-0.00057810521684587,1.0,0.00033704176894389093
101,Papurana attigua,1,1,1,Timothy Cutajar,2015,IUCN (International Union for Conservation of Nature) & Conseervation International,0,Extant (resident),183.01606517806857,11.544849371943501,1.0,0.23990629613399506,0.9968144381070625,0.08646263927221298,1.0,0.11814827471971512,0.9746043437543912,0.0074994806200265884,0.9682876610786284,1.186671397590544e-05
102,Bolitoglossa celaque,6,1,1,Kelsey Neam,2020,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe",0,Presence Uncertain,0.05601084452050955,0.0002496349485482062,1.0,0.3821220099925995,1.0,0.18071746826171875,1.0,0.11891842633485794,1.0,5.4273754358291626e-05,1.0,0.0006477138958871365
103,Bolitoglossa celaque,1,1,1,Kelsey Neam,2020,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe",0,Extant (resident),0.30161144241089555,0.006609980010188489,1.0,0.3748741149902344,1.0,0.1803760528564453,1.0,0.1458597183227539,1.0,-0.0014687813818454742,1.0,7.632700726389885e-05
104,Sooglossus thomasseti,1,1,1,Ariadne Angulo,2012,IUCN (International Union for Conservation of Nature) and Conservation International.,0,Extant (resident),0.3641625862314453,0.0017813811747268808,1.0,0.09515973180532455,1.0,0.09323617815971375,1.0,0.08127886801958084,1.0,-0.002208671998232603,1.0,-0.0008951166528277099
105,Bolitoglossa suchitanensis,1,1,1,Kelsey Neam,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe",0,Extant (resident),0.11771852945209625,0.0006143727471639989,0.0,0.3749237060546875,1.0,0.22217176854610443,1.0,0.2622404098510742,1.0,-0.00014735199511051178,1.0,-1.1229946721869055e-05
106,Sylvirana maosonensis,1,1,1,Timothy Cutajar,2015,IUCN (International Union for Conservation of Nature) & Conseervation International,0,Extant (resident),363.76371876657674,15.010031160558249,1.0,0.17214767634868622,1.0,0.2837609648704529,1.0,-0.07215417921543121,0.9843014994864776,0.005352890584617853,0.9816911579421608,1.1103973520221189e-05
107,Cophyla tetra,1,1,1,IUCN,2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),3.987876838299253,0.5305783835301684,1.0,0.23261044919490814,1.0,-0.17533259093761444,1.0,0.1811446249485016,1.0,0.001699530752375722,1.0,0.00017757172463461757
108,Hyloscirtus torrenticola,1,1,1,Kelsey Neam,2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),8.605601913965568,0.44009374503039517,1.0,0.377707302570343,1.0,0.7851352095603943,1.0,0.09142503142356873,0.9714334996707443,0.0006059897132217884,0.9714334996707443,0.0007657530950382352
109,Lithobates zweifeli,1,1,1,Lauren Warr,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),17.900297057439023,10.405667607290392,0.9953917502554162,0.47513097524642944,1.0,0.3835788369178772,1.0,0.36367860436439514,0.990712354374591,0.00040431530214846134,0.9769417702517209,5.296623567119241e-05
110,Duellmanohyla rufioculis,1,1,1,IUCN,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe",0,Extant (resident),13.436524669479539,1.69044503629368,1.0,0.11215169727802277,1.0,-0.05790269002318382,1.0,0.03907538950443268,0.9629138161598518,-0.00013738514098804444,0.9814502297312604,0.0007976561901159585
111,Opisthothylax immaculatus,1,1,1,Evie J Morris,2013,"IUCN (International Union for Conservation of Nature), Conservation International.",0,Extant (resident),50.08726791017144,66.39450047925105,0.9940501234402408,0.023124145343899727,0.993203476429948,-0.21139977872371674,0.999150480199746,0.31197792291641235,0.9770125898073161,0.005201130639761686,0.9624874755402595,0.0018101868918165565
112,Scaphiophryne marmorata,1,1,1,IUCN,2015,International Union for Conservation of Nature (IUCN),0,Extant (resident),4.928667847378145,1.0383937091909534,0.9644563880744039,0.3115389049053192,1.0,-0.0858297348022461,1.0,0.2598310708999634,1.0,0.0005582135054282844,1.0,0.0004399856261443347
113,Pristimantis adnus,1,1,1,Kelsey Neam,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe",0,Extant (resident),1.9351886786710728,0.02846063929344324,1.0,0.4313555359840393,1.0,0.49273380637168884,1.0,0.11789722740650177,1.0,-0.003118063323199749,1.0,-0.0013427530648186803
114,Oreolalax liangbeiensis,1,1,1,Louise Hobin,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),0.08843521045941174,0.000622332107563291,1.0,-0.33391714096069336,1.0,0.4171943962574005,1.0,-0.5407147407531738,1.0,-0.0014622360467910767,1.0,0.00018442515283823013
115,Arthroleptis francei,1,1,1,Kelsey Neam,2016,"IUCN (International Union for Conservation of Nature), Conservation International & South African Frog Re-assessment Group (SA-FRoG).",0,Extant (resident),0.41511668154058257,0.006856344630109689,1.0,-0.15172788500785828,1.0,-1.2718878984451294,1.0,0.36466529965400696,1.0,-0.0016531647415831685,1.0,0.000977991847321391
116,Arthroleptis francei,1,1,1,Alex Rebelo,2016,"IUCN (International Union for Conservation of Nature), Conservation International & South African Frog Re-assessment Group (SA-FRoG).",0,Extant (resident),0.8094741760511022,0.018516040545188163,1.0,-0.1563282161951065,1.0,-1.1439567804336548,1.0,0.22347615659236908,1.0,-0.001766809611581266,1.0,0.0008483754936605692
117,Rhombophryne serratopalpebrosa,1,1,1,Jennifer Luedtke,2015,International Union for Conservation of Nature (IUCN),0,Extant (resident),1.3955674847311748,0.05009320544999543,0.6664181007728105,0.2286255657672882,1.0,-0.15473997592926025,1.0,0.21547788381576538,1.0,0.0018316583009436727,1.0,0.00013474078150466084
118,Leptopelis crystallinoron,1,1,1,Jennifer Luedtke,2018,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),1.039164477922138,0.025752853379423162,1.0,0.17006175220012665,1.0,0.2545511722564697,1.0,0.5461699962615967,1.0,0.0076334052719175816,1.0,0.003096717642620206
119,Myersiohyla inparquesi,3,1,1,Grisel Velasquez,2019,IUCN (International Union for Conservation of Nature),0,Possibly Extant (resident),0.5266436991420328,0.009299401407875716,1.0,0.14900708198547363,1.0,0.23514017462730408,1.0,0.10633165389299393,1.0,0.005707922391593456,1.0,0.0001429939002264291
120,Myersiohyla inparquesi,1,1,1,Grisel Velasquez,2019,IUCN (International Union for Conservation of Nature),0,Extant (resident),0.022574717485345876,3.279538024611042e-05,1.0,0.17219924926757812,1.0,0.23621748387813568,1.0,0.13154983520507812,1.0,0.005192600656300783,1.0,-5.298294126987457e-05
121,Batrachyla leptopus,1,1,1,IUCN,2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),115.01827464677862,18.81306423016551,1.0,0.3931393623352051,1.0,0.2256421595811844,1.0,0.3264724314212799,0.9978589227370629,-5.998560027364874e-06,0.9978589227370629,-0.0004251694190315902
122,Metaphrynella sundana,1,1,1,IUCN,2018,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),15.791986089977835,2.628596462570635,0.9761982789834898,0.28627878427505493,0.9761987332210296,0.4070688486099243,0.9880972669398949,0.20381872355937958,1.0,0.004032440017908812,1.0,0.0014955203514546156
123,Metaphrynella sundana,1,1,1,Kelsey Neam,2018,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),27.022098286756407,4.316262142955155,0.993149989346096,0.2394496351480484,1.0,0.3328767716884613,0.993149989346096,0.18450333178043365,0.9931450954001861,0.0051601845771074295,1.0,0.0015619589248672128
124,Eleutherodactylus pantoni,1,1,1,Kelsey Neam,2020,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),4.119964467989399,0.34267130618716346,1.0,0.09871652722358704,1.0,0.1385146677494049,1.0,0.18651083111763,1.0,-0.00033943430753424764,1.0,0.00033030021586455405
125,Xenorhina arndti,1,1,1,IUCN,2019,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),1.6325892346660267,0.11442463007356811,1.0,0.050896938890218735,1.0,0.030925828963518143,1.0,0.029625674709677696,1.0,0.004329465329647064,1.0,0.0005017474759370089
126,Adenomera coca,1,1,1,IUCN,2009,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.29652559573366183,0.006996953721361649,1.0,0.059902191162109375,1.0,0.2645435333251953,1.0,-0.038229942321777344,1.0,-0.021719083189964294,1.0,0.0011115483939647675
127,Leiopelma pakeka,1,1,1,IUCN,2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.228825122365465,0.0008782591758966408,1.0,0.21507512032985687,1.0,0.08177142590284348,1.0,0.45505696535110474,1.0,0.0016243429854512215,1.0,-0.00016812824469525367
128,Atelopus nicefori,4,1,1,IUCN,2016,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Possibly Extinct,0.3047412804296138,0.007389953187012693,1.0,0.7743072509765625,1.0,1.146784782409668,1.0,0.28624582290649414,1.0,1.6283172953990288e-05,1.0,-0.0010001091286540031
129,Philautus mjobergi,1,1,1,IUCN,2018,IUCN (International Union for Conservation of Nature) & Conservation International.,0,Extant (resident),4.681006462619822,1.1005661549752244,1.0,0.28753262758255005,1.0,0.33314913511276245,0.9676864575454891,0.26622939109802246,1.0,0.00721265934407711,1.0,0.001650350634008646
130,Philautus mjobergi,6,1,1,Kelsey Neam,2018,IUCN (International Union for Conservation of Nature) & Conservation International.,0,Presence Uncertain,2.1801818314882864,0.12634126649468258,1.0,0.3518095314502716,1.0,0.4785090386867523,1.0,0.2770325839519501,1.0,0.004781212192028761,1.0,0.001517817727290094
131,Eleutherodactylus andrewsi,1,1,1,Kelsey Neam,2020,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.",0,Extant (resident),0.6007595022344954,0.018199106511770643,1.0,0.08856675773859024,1.0,0.12514406442642212,1.0,0.15597528219223022,1.0,-0.00013686425518244505,1.0,0.0003803523431997746
132,Phrynobatrachus stewartae,1,1,1,Kelsey Neam,2016,"IUCN (International Union for Conservation of Nature), Conservation International & South African Frog Re-assessment Group (SA-FRoG)",0,Extant (resident),2.710377911352422,0.23037935097697052,1.0,0.002628069370985031,1.0,-0.3804541826248169,1.0,0.23565110564231873,1.0,0.0017921349499374628,0.8473867354320961,0.00020162752480246127
133,Pelophryne linanitensis,1,1,1,Louise Hobin,2018,IUCN (International Union for Conservation of Nature) & Conservation International,0,Extant (resident),0.10046089582511716,0.0008030970507018226,1.0,0.3019886016845703,1.0,0.3134937286376953,0.0,0.3076801300048828,1.0,0.007393181324005127,1.0,0.001181112602353096
134,Bolitoglossa subpalmata,1,1,1,Kelsey Neam,2019,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe",0,Extant (resident),2.9759753469911976,0.10207858904358899,1.0,0.14617282152175903,1.0,-0.11658792942762375,1.0,0.039316486567258835,1.0,-0.0008172998786903918,1.0,0.0009330894099548459
